timestamp,heat_demand_W,hour,dayofweek,month,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,month_sin,month_cos
2025-06-24 12:00:00+00:00,1387278.230177348,12,1,6,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 13:00:00+00:00,1481730.5932680676,13,1,6,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 14:00:00+00:00,1677503.8977087992,14,1,6,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 15:00:00+00:00,1598337.8257752494,15,1,6,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 16:00:00+00:00,1601286.1949692685,16,1,6,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 17:00:00+00:00,1580559.1045472836,17,1,6,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 18:00:00+00:00,1587418.085763507,18,1,6,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 19:00:00+00:00,1597583.6939506505,19,1,6,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 20:00:00+00:00,1567874.3839631346,20,1,6,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 21:00:00+00:00,1525921.6184289404,21,1,6,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 22:00:00+00:00,1456462.1677421513,22,1,6,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-24 23:00:00+00:00,1548611.5747218248,23,1,6,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-06-25 00:00:00+00:00,1387823.447265898,0,2,6,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 01:00:00+00:00,1260718.1000644658,1,2,6,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 02:00:00+00:00,1449665.256953733,2,2,6,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 03:00:00+00:00,1462717.8801043327,3,2,6,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 04:00:00+00:00,1404910.154843554,4,2,6,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 05:00:00+00:00,1274022.9121801415,5,2,6,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 06:00:00+00:00,1217854.6579036466,6,2,6,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 07:00:00+00:00,1201101.4754247344,7,2,6,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 08:00:00+00:00,1168557.6795627298,8,2,6,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 09:00:00+00:00,590771.4576838787,9,2,6,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
